loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
49.65054442294128,3.330108884588257,1.0,3.330108884588257,158.32043553835302,932.8455027658329,0.08,13.039383304363135,71.55413555365926,12162.708601248412,0.31220072589725506,675.706711220795,35,1,8,0,15.779927410274496,43.669891115411744,86.10036294862752,72.2200725897255,5.660217769176514,1
52.07202333503848,6.309325554987172,1.927976664961517,4.309325554987172,156.9067444501283,852.8547860657316,0.04845337222506414,21.007506232327295,40.85569945892607,17856.696343038417,0.28381348890025654,992.0370649684911,39,1,9,0,17.154662777493588,26.072023335038484,93.29870944757056,63.60803500255773,11.618651109974344,1
88.4236273988393,20.436658848557137,14.139713752603564,4.078615671675004,247.9258704693536,1403.6618600823572,0.02296945095953572,44.99368512786392,32.85096343828441,61645.77552690182,0.4704806663121072,3424.7674855969503,76,5,4,0,22.890835287860718,27.829737206932155,145.3144626867,102.61140778265359,39.5763726011607,1
172.0639522069053,40.1999539702036,3.3744651470342726,27.536139852687484,959.1961354444418,6410.207374424901,0.022085116176552427,47.464662977791825,145.50224622046395,293992.6535482192,2.135618127950424,16332.923599009644,145,3,10,10,18.748930294068543,82.67665058869358,546.1959052954597,413.000230148982,79.3999079404072,1
21.19389120394847,6.900509066337627,6.900509066337627,2.0994909336623726,102.00509066337628,473.4667741186908,0.05,19.40925962383219,24.399338213761084,9189.623660817673,0.16,510.53831562112936,20,0,0,0,11.696436535636607,13.596945601974236,56.602036265350506,45.403054398025766,12.801018132675255,1
443.2049113567198,29.518695096543183,9.227639354673702,26.695931161075812,1354.1596350483794,8682.202975223361,0.011772360645326298,132.06291838312083,86.11999872360113,1027914.5270706281,2.8971554065044156,57106.35898630813,335,62,43,0,22.35447212906526,63.69922935723133,767.289586331359,586.8700487170203,58.03739019308637,1
51.97363314593025,16.32454438197675,8.350911236046501,2.350911236046501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,31.6490887639535,1
31.154807050429202,1.2635989927958282,1.2635989927958282,1.1757326618638855,50.56066834534029,217.43782628486204,0.11087866330931943,8.693096141008585,25.024728551071426,1889.4412101813427,0.07087866330931944,104.96970693525445,11,4,12,0,8.527197985591656,11.439331654659714,27.0,23.560668345340286,1.5271979855916564,1
10.781561214318948,2.0,1.0,1.0,21.316919826525865,80.97110501495115,0.1363383965305173,7.474342622046893,10.96654259977949,602.0847782054541,0.03,33.45172870011025,6,0,2,0,9.63383965305173,4.316919826525865,14.63383965305173,6.683080173474135,3.0,1
72.38571204344007,7.902596383381851,1.0,7.902596383381851,251.38180962040755,1347.085568667171,0.03,33.61632603903508,40.82610071615137,44850.81047002427,0.4522467349008733,2491.710438089032,47,12,10,0,17.25844216997089,23.64415421341096,159.5467505967928,91.83505902361473,13.966231320116442,1
16.405449898854954,2.4054498988549553,1.0,1.5945501011450447,33.18910020229009,139.97410561158404,0.12594550101145044,7.791106442347324,18.013394271068723,1088.9780193162405,0.04594550101145045,60.49754754551527,10,0,3,0,10.594550101145044,8.0,21.37820040458018,11.81089979770991,3.8108997977099106,1
124.72840162175754,12.836544259481206,5.418272129740603,10.545680324351508,425.351144173658,2665.6356153794095,0.027091360648703013,33.73159163214516,83.09829481670872,87464.64833076326,0.8898321801097935,4859.145604384841,85,17,19,0,22.45431967564849,53.89185736227633,266.5674294491053,158.78371472455265,24.382224583832713,1
90.92892720033397,28.00254199980732,26.93655319975594,20.46954759978163,305.8629384002826,1856.5148478917258,0.03,37.238884615932946,50.291975536203985,68834.95580934512,0.6166497200012845,3824.167583036284,71,5,8,2,26.266497200012846,41.39593280030829,190.67005599974308,115.1928824005395,52.80457559965318,1
29.1239466383794,1.47492977589196,1.0,1.47492977589196,111.98676264686557,562.0571208550779,0.0894985955178392,11.176630616840955,53.044520028010744,6130.578933280571,0.1866225421562186,340.5835379210183,17,2,6,0,10.47492977589196,22.69915731070352,67.1873244397299,44.79943820713568,1.94985955178392,1
119.61844506303461,13.0,9.202305632879327,11.513626962034479,374.44759094949995,2224.375786002759,0.03,36.851226122130875,60.77396337856099,81686.01684092017,0.7382494829118963,4538.111806792682,80,26,9,0,21.74318651898276,39.879456139327544,240.35010341762074,134.09748753187918,23.202305632879327,1
44.93455893484365,6.214950992760405,1.8925245036197973,3.0,104.35514702171878,517.6330106670839,0.04446262251809899,22.29637562836001,23.828721167245995,11393.986716493602,0.17338786755429697,632.9980821186653,23,13,6,0,16.785049007239593,14.57009801447919,67.01636026628908,37.338786755429695,11.42990198552081,1
162.1141297617934,13.915633004203645,4.662532016814584,8.473944992993925,481.6426789845866,2928.232153289677,0.02,50.19992618046708,58.80215754879961,146425.78110434054,0.9733746798318542,8134.7645526672495,97,46,14,0,24.77915599439514,43.98014696777205,307.98759605044376,173.65508293414288,22.662532016814584,1
41.070022534513384,9.0,7.920383748672562,4.079616251327438,174.79616251327437,913.2670935513279,0.03,33.80095937168141,27.0453426564248,30853.742369102092,0.3023884875398231,1714.093528632071,31,0,7,0,17.079616251327437,20.31846500530975,94.47769750796462,80.31846500530975,17.0,1
48.94548382611657,3.405451617388343,1.0,2.405451617388343,147.10732250439818,784.0016820094206,0.06594548382611658,16.129864206600075,49.31546573361331,12555.718782630498,0.2637819353044663,697.5409384257136,31,2,9,0,13.810903234776685,26.350935443504916,85.81090323477669,61.29641926962149,5.810903234776686,1
445.7967720513912,36.92240665992803,18.246192348779076,19.9080851932046,1931.7597936576758,14994.887763832758,0.02,57.06794953775071,263.57901792753097,854509.30863788,4.9962817304268405,47472.74117503179,379,22,42,0,27.212472547037656,200.59862097107697,1055.174585015162,876.5852086425139,72.84481331985606,1
23.894627734671847,2.3157712891119746,1.0,2.3157712891119746,66.0,323.5887769789792,0.11,9.116318880850963,35.51365347859924,2948.843648259342,0.11,163.8231266172726,17,0,4,0,11.315771289111975,18.63154257822395,36.0,30.0,3.631542578223949,1
48.79237285491327,2.3699280953056587,1.0,2.3699280953056587,100.98330761593971,570.5220041171377,0.20560862856332096,5.31665768118007,124.69547756346284,2790.234558295277,0.19300719046943415,155.01109784285916,26,5,13,0,8.849640476528293,40.121725712664194,53.60143809388683,47.381869522052874,3.7398561906113175,1
48.714283163106245,5.102040451872321,4.0,4.0,176.85715051068127,998.6194615297455,0.0344897977406384,30.774691699937115,35.131025494121765,29534.445514756113,0.33285716836893753,1640.8040818859488,34,7,3,0,23.79591909625536,27.020413447851354,115.59183819251072,61.26531231817055,8.653060677808481,1
129.0,16.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,31.0,1
22.440597123693863,1.0,1.0,1.0,86.48143835963775,410.69540679107945,0.2602846680903571,4.154541921118521,117.27283690026056,1588.8998379507493,0.14110149280923467,88.27351478741367,15,0,4,0,4.0,23.3304478427704,43.83663505622448,42.64480330341326,1.0,1
13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
112.29636837139736,12.14818418569868,8.81476976787665,7.1111381392740105,353.777723721452,2127.5012218475954,0.02,49.54850113040038,42.93781129269977,105411.0024595795,0.7111113813927401,5856.165753942271,86,12,9,2,27.185230232123352,37.51864464994538,217.18498697865726,136.59273674279473,22.11113813927401,1
54.46065537608313,4.365163844020783,1.0,4.365163844020783,117.32007916464426,598.9523786667567,0.07730327688041566,13.523500330883936,45.95493203590949,7960.300889856016,0.19825819220103913,442.23616054755644,33,13,5,0,11.904508467937653,22.460655376083132,66.398768412478,50.921310752166264,7.730327688041565,1
66.20834707074523,6.470212582901713,2.9225856853330097,4.0,299.2739782977271,1660.9633861353018,0.028869067243921756,33.78842204089696,50.504700907520565,55241.4660599787,0.5573813448784352,3068.9672017317653,49,3,7,0,15.452373102431297,30.303600865882636,163.7202950073731,133.77986984156968,11.940425165803426,1
153.54124686574318,15.688546040912406,4.721305625205707,8.426231458264764,460.0328785384439,2850.9544689554377,0.024262314582647642,45.35669549257452,65.70515981392938,126514.81332448396,0.9536071228967816,7028.602097255359,108,30,12,0,24.262314582647644,54.295193121091565,278.90160229296947,181.13127624547445,30.377092081824813,1
332.31646512627196,36.617116308423846,14.658232563135973,16.98734884470396,1582.955348468722,11752.241062410465,0.016677209296080034,66.45366514372826,203.5250510492154,724250.2063175507,3.9153786034395264,40236.12146384326,256,20,53,0,25.99683721117599,144.78474411609636,919.664371896913,663.2909765718089,72.23423261684769,1
12.0,4.0,1.0,2.0,45.0,203.56,0.11,8.71,23.38,1772.67,0.07,98.48,8,0,2,0,11.0,12.0,26.0,19.0,7.0,1
215.94876018832804,12.274079664154964,3.867317837412781,10.098873028876303,776.4933129221704,5146.583252943064,0.019011269711236973,56.338550030757595,100.10146346707742,272907.1365991721,1.7201382408349342,15161.506306682451,164,14,34,0,23.9011269711237,74.47438009416402,457.27918840866784,319.2141245135025,21.74590538606253,1
11.41446384247361,1.882892768494722,1.0,1.882892768494722,24.234214463010556,93.32265037564983,0.1488289276849472,6.779276807876319,13.768208479234511,632.5335461360326,0.03,35.138920698329045,7,0,1,0,8.765785536989444,5.765785536989444,15.351321694515834,8.882892768494722,2.765785536989444,1
53.019596705459676,6.904572564607259,3.8026128940612907,6.904572564607259,153.4967338824234,856.0888866799162,0.08,12.235032661175765,69.96414370917337,10475.114637886882,0.2870065322351532,581.953095711441,34,8,6,0,13.101959670545968,34.80261289406129,88.10195967054597,65.39477421187742,12.809145129214517,1
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2,0,0,0,4.0,3.0,4.0,3.0,1.0,1
24.403176681618717,6.6330686098651075,6.6330686098651075,2.366931390134893,99.33068609865107,476.7375709013497,0.05,19.272864991031206,24.74701080717536,9186.6497229417,0.16,510.3725025381164,21,0,2,0,13.568519730944251,15.201588340809359,55.53227443946043,43.79841165919064,12.266137219730215,1
42.91612606769203,11.09613066276938,9.312905449230973,2.8916126067692036,125.97548653907717,627.5102012244137,0.03554193696615398,30.608663815009166,20.737084792947776,19096.016438371717,0.20662581089846194,1060.88795481944,30,2,7,0,18.5541936966154,13.0,83.51742350523115,43.01225673046142,21.19226132553876,1
162.7053563363554,20.651792972801214,15.946436636445794,16.83036762737953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,40.30358594560243,1
28.262118341172492,4.252423668234499,4.252423668234499,2.834949112156332,64.41747455607816,321.4962251137516,0.07,13.679514059113611,23.51466189368666,4396.672132828046,0.11,244.25844643785095,20,2,2,0,16.7475763317655,15.165050887843668,39.58252544392183,24.834949112156334,7.504847336468997,1
15.0,3.0,1.0,3.0,45.0,197.65,0.15,6.46,30.59,1277.15,0.07,70.95,10,0,3,0,8.0,13.0,24.0,21.0,5.0,1
80.03384651013562,12.179692093918632,5.786461395945755,10.0,245.16923255067806,1421.950683787335,0.03606769302027123,28.359901284783444,50.5182101172174,40168.145612600514,0.47640615812162734,2231.5609671956363,54,7,9,7,20.213538604054246,35.42707720810849,145.8436948729764,99.32553767770165,23.359384187837264,1
165.13181592428234,20.86818407571768,13.083641781722426,9.215457706004749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,40.73636815143536,1
25.47483606699456,2.534590164153009,1.534590164153009,2.0,64.93081967169398,313.7257680299639,0.10732704917923495,9.3918549181235,33.50987704857922,2941.4722909845846,0.10732704917923495,163.41364754103824,17,0,4,0,11.267295082076505,17.198114753770486,36.2672950820765,28.663524589617477,4.069180328306018,1
255.0613335175494,31.387733296490122,24.387733296490122,19.277546659298025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,61.775466592980244,1
80.41803405890488,11.0,8.04476661085347,7.95523338914653,282.3133662759743,1670.630818883479,0.03,34.166566831379875,48.89805798995363,57075.92320463877,0.5552238330542674,3170.885493118774,67,0,10,0,23.388083472866324,37.38808347286633,172.61191652713367,109.70144974884062,21.0,1
15.553910733106118,4.430761158361735,2.1384776832765295,2.1384776832765295,47.13847768327653,196.3149068931831,0.0713847768327653,13.620581641952054,15.040374774013982,2617.120927165985,0.0613847768327653,145.40029082097604,11,0,1,0,10.846194208191324,7.984671891467855,28.86152231672347,18.27695536655306,7.8615223167234705,1
12.0,1.6481158442846953,1.0,1.6481158442846953,25.055652467145915,97.89408230498337,0.1570376831143061,6.486086883213521,15.188452534589473,632.92,0.033518841557153047,35.16,7,0,2,0,9.0,6.0,16.40753662286122,8.648115844284696,2.2962316885693905,1
291.6429075467358,5.821453773367895,1.0,3.364290754673579,1265.5853211354608,8966.392385519439,0.02,50.7431531395341,176.84513479879766,454777.761635093,2.9853563867989634,25265.432265464075,229,6,52,1,20.72858150934716,115.18574452804147,701.313902644808,564.2714184906529,10.64290754673579,1
68.68881038512586,12.691651947211101,8.461101298140733,10.152753245351834,225.21918440072943,1294.2918078783653,0.04230550649070367,23.730937715488125,55.26119422740663,30527.102221000056,0.430749558416333,1695.9505076399737,53,0,12,0,18.386145456507432,35.769449350929634,131.37762077025172,93.84156363047771,24.383303894422202,1
56.21502263495543,6.409425688648703,2.0603828742341976,4.879234251531605,158.91310826378444,840.869738034828,0.044698085628829015,24.229823179603525,35.25549363543807,20215.68836476627,0.28349042814414505,1123.0933431251387,40,2,10,0,17.711340059819694,22.0,97.33578838342382,61.57731988036061,11.818851377297406,1
29.756174002011416,11.682869498491439,11.682869498491439,11.682869498491439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,22.365738996982877,1
4.857399946170309,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2,0,0,0,4.0,3.0,4.0,3.0,1.0,1
81.69109114039647,17.577653888930143,2.329844122800504,2.8865627485336693,220.34031175439898,1340.259624573918,0.03556718625733166,27.88485379355557,48.91062123424902,37048.51875748444,0.44453749005865323,2058.247336440315,71,1,4,1,27.35077938599748,43.58812152052863,133.23734213453116,87.10296961986785,20.794060760264315,1
12.403716473760516,2.0,1.0,2.0,21.957770115743692,85.07407011922875,0.1595777011574369,6.296469654859961,13.733141610653517,531.4241387726031,0.03,29.52060812253059,6,0,2,0,8.0,6.6385134104957935,11.638513410495793,10.319256705247897,3.0,1
7.0,1.0,1.0,1.0,6.0,15.51,0.5667168204276464,1.8037740575657462,8.766450381809435,27.97457337342038,0.01,1.5512456895065416,2,0,0,0,3.6075481151314923,2.3924518848685077,3.6075481151314923,2.3924518848685077,1.0,1
24.51386316156953,5.0,1.0,4.279318129063281,63.39659064531641,294.46250114909407,0.06558636258126563,15.145286525066359,19.81341543060396,4419.8830643686015,0.09558636258126563,245.54492504062128,15,0,4,0,12.955226903442968,12.396590645316406,33.91045380688594,29.48613683843047,8.441363741873438,1
91.77628540627381,10.86282065558612,8.93141032779306,3.06858967220694,143.27435868882776,737.1986435762293,0.02,43.83881427031369,16.82364086574355,32309.535026548074,0.24137179344413878,1794.9748761186088,47,33,8,0,22.13717934441388,13.27435868882776,90.79423098337918,52.48012770544858,20.72564131117224,1
42.499911561593585,5.58331859359893,3.633327437439572,3.366672562560428,111.46669025024171,590.0011347609019,0.04683336281280214,21.508653459864643,27.873528919358897,12589.883678318767,0.19733345125120855,699.4351210029695,22,6,7,2,19.416681406401068,20.150026531521924,67.78335396896149,43.68333628128021,10.16663718719786,1
17.262460311400684,2.7375396885993166,1.0,2.0,42.52492062280137,191.62250313691226,0.11,9.199135715921814,20.833823007934896,1762.824957910997,0.06262460311400683,97.93299047473617,12,0,2,0,12.0,10.737539688599316,26.049841245602735,16.475079377198632,4.475079377198633,1
22.225156672759752,8.22515667275975,6.805282010967551,6.805282010967551,76.1906893601429,336.73969120327445,0.062900626691039,17.1298119926883,20.63583259487931,5621.815590863255,0.1093509400365585,312.3232855861061,17,0,2,0,11.35496866544805,9.93509400365585,46.900626691039,29.2900626691039,15.4503133455195,1
113.9371173508668,25.028551808359076,16.72569662752317,15.482834579612938,418.865566153111,2613.1902007033445,0.021514275904179536,45.22881387149013,59.89931967045124,116331.65779465006,0.8714853807421042,6462.866021921188,89,7,12,1,27.637151686238415,47.57426903710522,262.93133831845176,155.93422783465928,49.05710361671815,1
34.40163020833277,7.0,6.0,3.0,130.0,661.37,0.03,29.08,22.75,19230.61,0.22,1068.37,27,0,5,0,21.0,13.0,94.0,36.0,13.0,1
365.42535384632106,17.870467399281996,6.210552380969631,15.0,1281.0452542129306,9363.74786248035,0.02,62.379475252721505,155.5622731137178,575493.8513307782,3.118544615386009,31971.883384759964,256,38,63,4,32.12953260071801,125.6721670330347,790.9557362639154,490.0895179490152,29.761189743626897,1
151.6985643877399,27.536755166980022,22.154414944339994,12.463244833019978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,54.073510333960044,1
13.582250918929343,2.177218635133832,1.0,2.177218635133832,43.53165590540149,202.21995645190836,0.14822781364866167,6.928482149594164,29.19062223108512,1401.3039659484105,0.06822781364866168,77.848982656218,9,0,1,0,10.468344094598503,14.936688189197008,23.88609317566916,19.645562729732337,3.354437270267664,1
89.62999574913954,6.540294242672366,1.0,5.620882728017099,156.6208827280171,895.7880349027007,0.04,23.169635479155104,38.7376317715735,20735.467597034753,0.29919411514655264,1151.9682893780255,51,9,20,5,23.217940301293435,30.137351815948705,96.45970575732764,60.16117697068947,8.0,1
24.662153071940107,3.7837959040798568,2.1148724400499104,3.1148724400499104,86.32430614388022,396.5568456953304,0.05777025511990018,18.752033359881725,21.454109758881838,7381.318493945402,0.13331076535970054,410.0754118291623,16,1,4,0,13.554051023980035,10.554051023980035,57.20943370383031,29.11487244004991,6.5675918081597136,1
96.51426215289459,11.407141384555912,2.6285655382236457,8.407141384555912,280.88569661467096,1686.7059626419525,0.03,36.463646641691305,46.365990104215726,61433.981686388295,0.5662856553822365,3412.9967801920843,73,8,11,0,26.185717230888176,38.6642724610032,172.70716200077314,109.95711046023006,19.035706922779557,1
72.22129639737591,6.420245264368411,1.264154166174432,5.120070075533832,316.7804554909699,1793.0684877245194,0.03012007007553383,33.751284879027736,53.34733281496981,60420.780600833095,0.5932418920394135,3356.7116933757234,56,2,7,0,16.096056060427067,33.63637140032931,171.52830833234887,143.27616117372781,11.840490528736822,1
60.28530290159988,10.701336099854558,4.134224066569704,3.432887966715148,132.08221991678786,698.4082567197239,0.04,26.162347385962185,26.730020539255147,18258.22213692115,0.2343288796671515,1014.3450441489158,33,9,13,1,19.0,20.08221991678787,76.91778008321214,55.16443983357574,20.186228216351537,1
13.15017272277023,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,1
131.4127038595127,11.03647520714073,5.424180440477372,5.806147383331679,282.4627011118648,1536.9342950474365,0.021151639119045256,55.69316457134002,30.87448218003265,81917.25211109009,0.5095204821189461,4550.961315825788,71,23,29,0,19.769672176190948,23.030736916658395,162.170899454739,120.29180165712584,21.07295041428146,1
8.0,2.0,1.0,2.0,17.0,64.73,0.29,3.5,18.49,226.54,0.02,12.59,6,0,0,0,7.0,7.0,10.0,7.0,3.0,1
100.26305151401193,8.210845457964188,3.7369484859880626,5.210845457964188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.421690915928377,1
21.491022669613194,9.644994602473048,6.573993522967658,3.786996761483829,73.78699676148383,326.6885852172459,0.0307100107950539,28.85799784098922,11.329991824364111,9424.532579057595,0.11071001079505391,523.5740288449292,15,0,3,0,14.28400431802156,7.355005397526951,44.289989204946096,29.49700755653773,18.289989204946096,1
152.56801504724643,38.6881755487726,25.94140188108849,24.892744827737395,508.8629216310561,3281.7868542269916,0.02542204388719315,39.80818638235159,93.33269567437337,122293.7812134488,1.0982124137956233,6794.101017981569,116,16,17,0,23.74677366768411,61.77258432621123,314.1489354237564,194.7139862072997,75.46075987498384,1
66.56475669506716,6.110814300159124,1.4432572006364954,5.0,134.66755709952264,710.6621259118818,0.05,20.216461867109796,35.15404567961811,14366.729952816686,0.23889185699840876,798.1486385295385,27,6,29,0,17.889185699840876,20.889185699840876,87.44592849920438,47.22162860031825,11.221628600318247,1
78.1071984180895,12.377999340870625,4.324400131825875,10.7023994726965,234.24119644070137,1301.9637597589428,0.03,33.905864798864805,38.88148635481308,43863.7484056669,0.4372919907721888,2436.8717732035702,58,9,7,0,21.7023994726965,25.377999340870627,155.02399472696501,79.21720171373637,23.43159854991538,1
26.001278448077954,7.500639224038977,6.001278448077955,2.5006392240389776,69.75159806009745,323.1803286185369,0.04750319612019489,20.000476855916638,16.655155975881954,6359.625507523021,0.10500639224038978,353.3119726401678,18,0,5,0,15.501917672116933,10.00255689615591,45.749041163941534,24.00255689615591,14.001278448077954,1
55.45659989039926,6.411323144369687,1.0,6.411323144369687,165.51696888510534,877.1273101747754,0.05573584606953789,18.406868952078966,48.443164622787314,16010.546818754192,0.29441507641722736,889.4717352128116,42,2,8,0,14.837738537415898,25.42641539304621,98.75093831821441,66.76603056689093,9.69056932350832,1
6.0,1.0,1.0,1.0,13.0,36.87976264440878,0.44340594299918185,2.2358085708367423,16.51539955559331,82.36125429577538,0.01,4.573623771996727,3,0,0,0,3.056765716653031,4.113531433306062,7.0,6.0,1.0,1
45.73538600553577,5.277084947077064,3.2770849470770647,2.5541698941541293,112.38542473538533,626.6564501674953,0.06,15.88925174284323,39.50976232890387,9947.514618512456,0.20722915052922936,552.6405378259566,31,8,4,0,19.060405370460547,29.674980635075222,63.10833978830826,49.277084947077064,9.554169894154128,1
354.91580755016815,31.073678615424136,21.863156603559418,22.378947798813527,1054.9368761062688,7156.277555767629,0.01689473899406764,64.81384041166876,110.99116265487761,462737.70396008313,2.3847895188754205,25707.650834038508,252,49,46,3,27.036839307712068,85.45262641423767,640.321080822286,415.2368474851691,59.768409432034744,1
99.43288251976176,18.49053065964026,15.522372493412744,2.031841833772484,255.71862692599407,1487.6093130802312,0.03095525501317451,34.995771026528786,45.10129276204509,51043.84467100017,0.4981498452503157,2835.7718023373227,78,0,9,7,22.777107163592614,33.16524469652889,156.3433925461108,99.37523437988328,35.98106131928052,1
45.77633953486452,2.4022533776319506,1.0,2.2011266888159753,103.1954932447361,543.764710578064,0.08,12.04849574307903,45.13925087928902,6551.2827802769625,0.18,363.9573798117446,25,9,8,0,13.40225337763195,25.201126688815975,57.798873311184025,45.396619933552074,3.8045067552639007,1
19.68311771549376,2.136623543098752,1.0,1.0,58.907011655209985,237.91512473231305,0.06,15.604878135166402,15.271724324061633,3710.1707257912144,0.07863376456901248,206.1171381584343,14,0,3,0,9.546494172395008,7.0,35.72675291380249,23.18025874140749,3.2732470861975043,1
4.347635086976202,1.0,1.0,1.0,8.0,24.0,0.4,2.5,9.6,60.0,0.01,3.33,2,0,0,0,5.0,3.0,5.0,3.0,1.0,1
11.755984905163803,1.965140700737686,1.0,1.965140700737686,17.860562802950746,63.96876528187675,0.24790844204426116,4.043574124077892,15.879819428082659,257.9857916978401,0.02,14.332679547154914,8,0,0,0,6.034859299262314,5.930281401475372,9.930281401475373,7.930281401475372,2.930281401475372,1
47.04117842320801,3.0,1.0,2.0205892116040043,119.530883817406,612.630482696704,0.045102946058020024,21.873690165989856,28.123120165938328,13374.204027718297,0.20020589211604004,743.0135570954609,33,1,6,4,16.510294605802002,18.572062240614017,70.91764315358398,48.613240663822026,5.0,1
450.5345021871526,21.437075765503405,1.0,10.665087664036443,1822.4722855647929,13718.494578705222,0.02,64.03246180225602,215.38948613836763,876465.5239056656,4.571447965005558,48692.52670284902,361,15,70,0,25.218537882751704,160.22327489064236,982.9688916888201,845.7219317587245,41.87415153100681,1
14.0,2.458604879672342,1.0,2.0,21.458604879672343,81.69728459155162,0.1545860487967234,6.5003161945212335,12.590772392370768,530.5856359913464,0.03,29.47700458489502,8,1,2,0,8.458604879672341,5.541395120327659,12.834419518689367,8.624185360982974,3.9172097593446837,1
8.0,1.0,1.0,1.0,15.0,51.89,0.34,2.92,17.79,151.35,0.02,8.41,4,0,1,0,5.0,6.0,8.0,7.0,1.0,1
35.98283755176869,4.995096443362482,1.0,4.995096443362482,100.00245177831876,524.8028718361735,0.09,11.670073553349562,44.980784569062,6122.77344530935,0.1700245177831876,340.15076330681933,29,0,3,0,13.99754822168124,24.002451778318758,59.99019288672496,40.012258891593795,8.990192886724964,1
9.056568100620789,1.0,1.0,1.0,9.323905316563202,27.971715949689607,0.5,2.0,13.985857974844803,55.94343189937921,0.01,3.1068887544658566,2,0,4,0,4.0,4.0,5.323905316563202,4.0,1.0,1
205.33112561787715,29.802783751690168,24.260523127052345,12.570434374396369,630.6831293734306,3962.059565689695,0.02,61.53315861927999,64.55157141137242,243478.4592490609,1.3214086874879274,13526.581562339494,139,42,20,0,26.514086874879276,51.739476872947655,392.43652500482904,238.2466043686015,58.605567503380335,1
23.157764932548556,4.759361409299588,1.0,2.120319295350206,54.72191577210124,263.4224992017799,0.12,8.509545719790465,30.956949188002355,2241.647252298437,0.09,124.53213641618835,19,0,2,0,12.518722818599176,15.759361409299588,33.12031929535021,21.60159647675103,5.879680704649794,1
36.96045729302533,4.934198345827999,3.578931127770666,2.9341983458279994,84.64473278194266,425.83487796243475,0.07,14.719604572930253,28.93763360902867,6266.686815134862,0.14,348.1490701368156,25,5,3,0,14.355267218057334,18.355267218057335,47.0,37.644732781942665,8.868396691655999,1
16.907384434091426,1.1092615565908572,1.0,1.1092615565908572,17.0,66.23534796936146,0.2989073844340914,3.348574464620446,19.772663358509167,221.9526970164429,0.02,12.331685851411349,13,0,1,0,6.109261556590857,8.781476886818286,7.327784669772572,9.672215330227429,1.2185231131817145,1
45.897871750003006,4.0,1.0,4.0,80.51064124998496,400.39193831863065,0.08102128249996993,11.810722772503219,34.04587688372685,4719.331042618858,0.13153192374995487,262.185743500006,28,1,13,0,12.948935875001505,18.459577124986463,46.9489358750015,33.561705374983454,7.0,1
241.5518865890715,41.72553404980451,32.794889209523504,9.3959672604215,1133.86025143482,7553.308999213798,0.015115591932864998,101.60275106144378,101.46548849806314,647237.3495550823,2.518002794640135,35957.62890270188,210,3,22,2,23.953763226854,74.5518865890715,660.6325413806414,500.58039523013446,82.45106809960902,1
18.519485975403803,4.005567421543944,2.0055674215439434,2.502783710771972,52.97216289228028,248.67056165016422,0.10497216289228029,9.504064217727079,26.486616829515437,2348.4050625060186,0.08497216289228028,130.46582443384204,13,0,3,0,13.005567421543944,13.0,33.97216289228028,19.0,7.011134843087887,1
8.0,1.0,1.0,1.0,16.0,55.35,0.44,2.29,24.22,126.52,0.02,7.03,4,0,2,0,4.0,7.0,8.0,8.0,1.0,1
33.00707324740645,3.0,1.0,2.0035366237032246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,1
24.55095059544921,6.0,5.862262351137698,2.1377376488623017,92.72172061077877,475.59173804505076,0.05068868824431151,20.86940160181551,22.98074814172952,9886.646198770195,0.16275475297724604,549.2625865074874,18,0,4,0,17.724524702275396,17.275475297724604,52.03303236646726,40.68868824431151,11.0,1
185.36145108477453,41.361451084774544,33.385489152254586,16.63854891522546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,81.72290216954909,1
