loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
19.76658852397164,2.0,1.0,2.0,46.19906228765972,207.8483794224433,0.13066354095886573,7.87952400150919,27.141599237452645,1611.5522454700003,0.06533177047943287,89.53251350698442,13.933645904113426,0.7665885239716433,0.7665885239716433,0.0,10.70023442808507,11.832942619858217,28.832942619858215,17.366119667801502,3.466822952056713,1
27.336158300423126,3.3319208497884376,2.5983050197461255,2.2663841699576874,54.73361583004231,246.67159048203808,0.10733615830042313,9.279217509682653,26.60456781838505,2287.8570025309523,0.08,127.10224009663611,19.135310810296186,0.0,3.2008474901269373,0.0,10.733615830042313,12.0,33.93446332016925,20.799152509873064,5.663841699576875,1
14.89833053147566,1.5988870209837733,1.0,1.5988870209837733,29.598887020983774,120.1749615672857,0.18598887020983773,5.441350588390112,22.186924294134737,652.7650270142944,0.04,36.261446872721095,8.197774041967547,1.4011129790162267,2.5988870209837733,0.0,8.700556489508113,8.0,19.598887020983774,10.0,2.1977740419675467,1
21.734800742659573,6.132599628670214,5.959119554404257,2.8265199257340425,54.17348007426596,242.19610579338502,0.10173480074265957,9.508873169550958,25.478694949274573,2303.0534855851647,0.08,127.94804508785842,15.214360519861701,0.0,1.5204402227978717,0.0,10.173480074265957,12.0,31.69392029706383,22.479559777202127,11.265199257340427,1
124.36701032946554,13.91265979341069,11.82531958682138,6.262020619767933,350.99147768476325,2157.4701895997746,0.030873402065893108,34.11993016915525,76.74563520255847,67353.19107003711,0.7167254983436944,3741.8412676022913,84.62020619767932,15.94765636330989,18.611381446125176,0.0,20.27510652894046,49.57212371860759,206.89531272661978,144.09616495814345,26.82531958682138,1
80.90799321871727,9.519168079433904,1.0,9.519168079433904,238.93866214581152,1354.1983941755864,0.0449616638411322,24.610548181153142,56.31829990798821,32949.64266228366,0.44961663841132193,1830.5331885516969,65.47316468879254,4.488499152339658,8.946329377585073,0.0,17.984665536452876,34.40415960283049,150.04600339064137,88.89265875517015,18.038336158867807,1
22.38679687118819,5.0,4.286990132381433,4.178252466904642,86.67378700356963,431.14708514790215,0.07178252466904642,13.93114169434778,31.041903164844474,5997.318433723309,0.14356504933809283,333.183405756924,17.38679687118819,0.0,3.0,0.0,14.286990132381433,17.465242599286075,52.495534536664984,34.17825246690464,8.821747533095358,1
39.71133093425205,3.6281774579002724,1.0,3.6281774579002724,110.51270983160109,558.6916822480955,0.08,12.663925060023354,44.32490707358404,7053.353092890841,0.1894226618685041,391.85485491413294,33.4549760184515,1.2563549158005451,3.0,0.0,12.628177457900273,20.826798560551225,69.31408872895014,41.198621102650954,6.256354915800545,1
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1
39.70273299161464,6.494439175484075,1.0,4.747219587742038,116.16380722000316,589.5039451305087,0.06494439175484076,15.852880421850863,39.571511332989886,9010.288845529356,0.19977756701936303,500.56883093032485,31.208293816130563,1.4944391754840753,3.505560824515925,0.0,13.494439175484075,20.208293816130563,72.20829381613056,43.9555134038726,11.98887835096815,1
24.86014974645827,1.0,1.0,1.0,67.95994554674245,329.9653086546604,0.1773998638668561,5.659803131062309,58.31475208113335,1867.5107209815417,0.11,103.7512288602265,15.860149746458271,0.2600136133143882,0.2600136133143882,0.0,8.0,21.040054453257554,38.13985025354173,29.820095293200716,1.0,1
15.900625505861184,1.0,1.0,1.0,28.248436235347043,110.65702480026991,0.22099374494138818,4.551615718584319,24.336441681027758,503.38122069529146,0.04,27.963345941686118,10.950312752930591,0.9503127529305917,0.9503127529305917,0.0,7.950312752930592,7.149061741208225,20.049687247069407,8.198748988277632,2.9006255058611834,1
79.39380025994355,15.391190897275294,10.797063632425099,14.594127264850195,262.85579098392316,1638.5382528605542,0.042029363675749026,24.453660716087278,67.28186933156904,39999.955214260895,0.5501468183787451,2222.2221573629504,53.72626380572079,5.66753645422275,18.0,0.0,23.0,52.21761820544941,152.05872735149805,110.7970636324251,29.782381794550588,1
169.91769950890017,16.43445003507856,10.86890007015712,14.86890007015712,362.84304821099346,2269.445616498915,0.035655499649214405,30.872002293256756,75.7839428045227,69118.48710734159,0.754832494738216,3839.913751046891,119.08994968429296,29.910050315707036,18.917699508900164,0.0,22.43445003507856,53.87654926335025,218.138749123036,144.70429908795745,31.868900070157117,1
28.857527005237184,3.9796467150338835,2.959293430067767,2.9796467150338835,68.83717372027107,346.6682423740169,0.09959293430067767,9.991724234180538,34.75227363159576,3460.1501093993957,0.1193894014510165,192.23011915154956,21.857527005237184,0.020353284966116547,4.918586860135534,0.0,13.959293430067767,18.857527005237184,41.898233575169414,26.93894014510165,6.959293430067767,1
13.84294122320878,1.8347058890298253,1.0,1.8347058890298253,17.0,60.94,0.2,4.9165294110970175,12.398676472257456,299.63664113580836,0.02,16.64619999772986,7.338823556119301,2.5041176670894765,1.1652941109701747,0.0,7.165294110970175,4.834705889029825,10.33058822194035,6.669411778059651,2.6694117780596507,1
150.79092945999724,17.400503918889044,10.0,16.801007837778084,378.6977323649993,2353.4719280909485,0.04,27.492090705400027,85.62521360753834,64688.111459439,0.784987402027774,3593.7855274840736,123.70025195944451,13.395464729998622,11.6952127705541,0.0,20.599496081110956,53.896724527221224,235.3022676350007,143.39546472999862,33.80100783777809,1
14.343240583887608,1.0,1.0,1.0,42.1716202919438,180.82140001622335,0.16,6.336270376644495,28.52531162191428,1146.3916988313576,0.06,63.6895782402255,11.92905072985951,0.0,1.0,0.0,7.656759416112392,12.242569562084295,21.242569562084295,20.92905072985951,1.0,1
39.105353645320946,5.0,2.172958184377414,4.0,103.07549821252897,519.9550236912868,0.05586479092188707,17.508658075509675,30.707484937158526,8960.170663948873,0.17345916368754827,497.7841930668523,34.27831182969836,0.413520907811293,2.413520907811293,0.0,15.654083631245172,17.34591636875483,64.38366547501931,38.69183273750966,9.0,1
33.32562309727918,3.302329372479925,1.0,3.302329372479925,79.4186349798394,379.82185226336196,0.0860465874495985,11.837434429939346,32.47283274080237,4471.594083472774,0.1260465874495985,248.42556278112357,28.720964352319324,0.0,2.302329372479925,0.0,12.302329372479925,15.2093174899197,50.418634979839396,29.0,5.60465874495985,1
49.774213848367474,7.859233845751368,1.1407661542486316,6.859233845751368,184.36655230588116,1080.8758466557244,0.05929616922875684,17.928947400340093,60.34760490554106,19369.837457740836,0.3578885076862705,1076.0997724283384,35.774213848367474,2.7888507686270527,8.718467691502736,0.0,18.929616922875685,39.29616922875684,110.07038307712432,74.29616922875684,14.718467691502736,1
44.99938461658077,5.0,3.782581939851338,4.0,120.04323745866205,622.1956470911559,0.06,16.66741190631447,37.35384214060605,10368.640122263869,0.20782581939851338,576.0311662870487,38.216802676729436,1.565163879702676,3.217418060148662,0.0,16.08709030074331,20.434836120297323,77.347745819554,42.69549163910803,9.0,1
41.17885817174041,5.0,1.0,4.83159168975137,126.29113037857283,682.0927240350553,0.0505613610341621,19.662191918745105,34.87441825669048,13378.758889242916,0.2228068051708105,743.2625659409089,28.61749713757831,0.5613610341621,9.83159168975137,0.0,17.88772779316758,24.33681662049726,72.89817765465936,53.39295272391347,9.0,1
64.36359900621443,4.736359900621444,1.8836318807457326,4.441815940372866,195.05456039751422,1082.0940995947308,0.05,18.669362777142933,58.00240394494376,20197.3532633497,0.3585272801987571,1122.0729590749834,54.6508956422372,1.619991781367176,3.798167622361486,0.29454396024857754,15.883631880745732,31.3254478211186,121.20183237763851,73.85272801987571,8.472719801242889,1
14.932037289034524,3.7744586700742673,1.4510826598514652,2.2255413299257327,44.90216531970293,203.1200426583565,0.10225541329925733,9.569649123782437,21.321022597453915,1939.8964675758034,0.07,107.77609451866141,11.127706649628664,0.0,1.804330639405861,0.0,11.774458670074267,11.225541329925733,26.676623989777198,18.225541329925733,6.5489173401485345,1
110.81508160103665,15.869257505790884,4.88457082368186,14.246171670527255,316.0459399536729,1933.1650168620909,0.03,30.292638021569616,64.020366712795,58472.369488997385,0.6488457082368186,3248.466710912351,92.55359661261842,4.146055812100092,12.115429176318141,0.0,22.246171670527257,47.130742494209116,187.65371247104557,128.39222748262733,30.361600846845395,1
60.91841247330283,6.538267186387618,1.0,6.538267186387618,145.2321296952867,766.8052826717225,0.06538267186387618,14.994003579026028,51.2067944011108,11491.647032247609,0.2553826718638762,638.4267143870138,43.69133593193809,6.306137491100943,7.382671863876178,0.0,14.15306874555047,25.30613749110094,91.77039688167429,53.46173281361238,12.076534372775235,1
28.137214014308324,3.557281997740791,3.0763759969877214,3.0381879984938607,86.88543600451843,434.3820679166805,0.0748090600075307,13.607339979118908,32.02117734330597,5903.561383324552,0.1448090600075307,327.9740081713623,20.251778009789906,1.9236240030122786,3.9618120015061393,0.0,14.03818799849386,18.0,51.92362400301228,34.96181200150614,6.114563995481582,1
35.185051179149994,8.481443194042853,5.175901996276783,7.351803992553568,125.57396878361784,668.1740608043094,0.04435180399255357,21.638068333988198,31.113481858296034,14405.926198164765,0.22305541197766068,800.3291869111498,28.18505117914999,1.3055411977660705,3.6944588022339295,0.0,20.9537372052125,19.56481960074464,84.52770598883035,41.046262794787495,15.962886388085709,1
8.187940117352406,1.0,1.0,1.0,25.874706588431728,105.33719055087421,0.25749413176863456,3.890720358759688,27.143305514833653,409.2871728127418,0.039373532942158646,22.736891137636256,4.125293411568271,0.0,1.8747065884317289,0.0,7.0,9.812059882647594,15.0,10.874706588431728,1.0,1
14.706019007664025,1.0,1.0,1.0,26.0,103.59082998757808,0.301759239693439,3.3530095038320122,31.113144665432145,346.62825555206666,0.03293980992335975,19.256111932875562,6.824076030656098,1.4120380153280492,2.412038015328049,0.0,6.7060190076640245,9.175923969343902,16.824076030656098,9.175923969343902,1.0,1
17.04936516765365,2.893511937870119,2.2623412919134127,2.2623412919134127,37.84414677021647,162.20930252558767,0.14737658708086587,6.985430168441901,23.483723708874837,1124.8714479430341,0.05368829354043294,62.49458404575864,12.155853229783531,0.0,2.2623412919134127,0.0,9.368829354043294,10.212976124259761,23.0,14.844146770216469,4.787023875740238,1
8.149526083348825,1.9501579722170583,1.0,1.0,20.199368111131765,74.8757560225897,0.19149526083348825,5.212618479162794,14.409518992532067,389.6784235090058,0.020498420277829416,21.652302534728676,5.049842027782941,0.0,0.0,0.0,7.0,6.049842027782941,11.199368111131767,9.0,2.9003159444341167,1
19.711739990781123,4.0,3.0,3.0,35.807826660520746,146.07863363240318,0.13903913330260376,7.34843466789585,19.880744192348335,1073.437190317399,0.05,59.63683086208796,14.0,0.0,2.8078266605207496,0.0,9.0,7.903913330260375,22.903913330260373,12.903913330260375,7.0,1
6.543658847949622,1.1812196159832076,1.0,1.1812196159832076,14.090609807991603,48.55685373118825,0.4,2.5,19.420741492475297,121.3962282298907,0.02,6.747215863518405,4.453049039958019,0.0,0.09060980799160379,0.0,5.0,5.909390192008396,8.181219615983208,5.909390192008396,1.3624392319664151,1
5.439573873139795,1.0,1.0,1.0,8.219786936569898,24.27912940944377,0.31681278380580613,3.164840202427423,7.7230684599219295,77.00015280696518,0.01,4.2769315400780705,3.2197869365698977,0.0,0.21978693656989767,0.0,5.780213063430102,2.0,6.0,2.2197869365698977,1.0,1
17.02108761144086,1.0210876114408576,1.0140584076272383,1.0140584076272383,49.901591146609334,219.11059359962704,0.19957824777118285,5.01623746080946,43.75270494923586,1097.9249357638714,0.06985941592372763,60.991424371347385,9.035146019068096,0.0,1.0140584076272383,0.0,7.014058407627238,13.957824777118285,29.950795573304667,19.950795573304667,1.042175222881715,1
12.229121004310493,1.0572802510776234,1.0,1.0572802510776234,35.599038242456636,139.083385133027,0.18770878995689508,5.342221204234973,26.20173182143281,740.6058624689992,0.04942719748922377,41.142579737306114,9.057280251077623,0.0,0.11456050215524671,0.0,7.057280251077623,7.942719748922377,23.599038242456636,12.0,1.1145605021552467,1
11.22522370226849,3.3243288931945307,3.3243288931945307,3.3243288931945307,38.67567110680547,168.42141309921658,0.1045044740453698,9.491713661096332,17.860803637684587,1594.189177881651,0.0522522370226849,88.56360797448943,8.45044740453698,0.0,0.7747762977315102,0.0,11.0,9.45044740453698,22.45044740453698,16.22522370226849,5.6486577863890615,1
13.78809644886944,3.0,1.0,2.7373011837101866,28.39404822443472,113.93214979381158,0.12262698816289813,8.17369420430756,14.004802455023098,929.6193792199065,0.04,51.643781429212495,8.919445857014347,0.0,2.8686505918550935,0.0,10.0,6.1313494081449065,18.39404822443472,10.0,4.8686505918550935,1
19.184868386148484,1.0,1.0,1.0,32.190688237629836,132.79838806190833,0.19595344118814917,5.179315286434786,26.342612312683304,677.7459675374466,0.043988360297037295,37.650219125446704,7.797672059407459,3.1965080891111883,2.797672059407459,0.0,7.803491910888812,9.595344118814918,19.0,13.190688237629836,1.0,1
14.535738348526738,1.0773769419122103,1.0,1.0773769419122103,39.23213082573663,164.3206861807818,0.1207737694191221,8.440419754727598,19.496766704663877,1385.6711363517693,0.05077376941912211,76.98493089117018,11.535738348526738,0.0,1.0,0.0,9.07737694191221,9.154753883824421,22.232130825736633,17.0,1.1547538838244207,1
38.69557696062101,5.0,2.0558791316060034,4.0,101.67054957927203,512.8676432317694,0.055279395658030014,17.7972579405912,29.83934376085852,8979.976927306212,0.17111758263212007,498.88473616290355,33.751456092227016,0.4720604341969983,2.4720604341969983,0.0,15.888241736787993,17.111758263212007,63.44703305284803,38.223516526424014,9.0,1
24.147428890753822,4.986597373567834,2.973194747135669,4.0,63.201039396482486,321.06902354848563,0.060134026264321655,15.809628007823108,20.3080853422754,5076.184803129388,0.11013402626432166,282.0102817323287,19.160831517185986,0.0,2.986597373567834,0.0,18.90618161497484,14.973194747135668,38.12062363788949,25.080415758592995,8.973194747135668,1
75.93135776053094,8.738034483369905,1.0,8.738034483369905,176.65491379157524,952.9412680966783,0.042827456895787624,22.463198793259323,42.56872245627534,21369.46034948523,0.31848237068736285,1187.1910577587582,59.62783189800352,7.738034483369904,5.151762931263714,0.0,17.151762931263715,25.0,110.95843965410266,65.69647413747258,16.47606896673981,1
129.4580902227412,12.777025458135192,9.687835641389269,12.777025458135192,276.7513425655571,1739.6205633860286,0.049108101832540774,22.498150816857166,77.73754383429264,39024.89601133033,0.5837567128277854,2168.0467919231946,86.88512729067597,23.15269674091373,17.4202661911515,0.0,22.73243054976223,55.617557840438195,167.68783564138926,109.06350692416781,24.554050916270384,1
114.37892965931309,15.108862867840507,10.745986641705485,14.072575245227004,523.8066892100118,3468.170687589492,0.03,33.47087289494702,103.80847500770436,115943.01858963707,1.1516538467988944,6441.276588313171,89.16120392363207,4.9274247547729955,18.217725735681014,0.07257524522700431,25.036287622613504,73.34682279295696,327.9316055110304,195.87508369898143,29.18143811306751,1
9.275719853095552,1.0,1.0,1.0,14.378599265477762,52.117154260442,0.32032918384051073,3.224280146904448,16.992588443232755,164.0574475005249,0.02,9.112386772088156,5.0,0.0,0.0,0.0,6.448560293808896,5.827159559286657,8.551439706191104,5.827159559286657,1.0,1
1.2756123386789455,1.0,1.0,1.0,1.5512246773578908,2.0335462700460454,1.0,1.0,2.0335462700460454,2.0335462700460454,0.7243876613210546,0.7960468693775804,0.7243876613210546,0.7243876613210546,0.7243876613210546,0.7243876613210546,1.2756123386789455,1.0,1.2756123386789455,1.0,1.0,1
86.03954487284491,8.638620192195187,2.574253205203208,8.638620192195187,197.4652916676417,1085.7642023780516,0.06787126602601605,15.946045512715507,68.6767390232028,17238.78285962722,0.35935633013008017,957.711943797844,71.38115224422727,3.574253205203208,3.574253205203208,0.0,12.851493589593584,32.29701282081283,116.4257467947968,81.03954487284491,16.277240384390375,1
48.811904999759946,13.025165347218888,9.773511875030007,10.100661388875553,232.45959013869552,1311.3186104538559,0.03,36.77372319377071,35.72655263536015,48174.50966691344,0.4327681881940777,2676.3638004803374,41.13244062484996,0.6542990276910885,5.025165347218888,0.0,21.89933861112445,28.025165347218888,138.33376340260105,94.12582673609444,25.050330694437775,1
9.659136154990016,1.0,1.0,1.0,6.257585812220004,14.527599084350408,1.085003318032601,1.0284053204174988,16.499085182112324,14.12770103010579,0.006287929061100017,0.7876500572280996,5.77275743666001,0.0,0.6287929061100017,0.0,1.7424141877799966,3.2575858122200034,1.7424141877799966,4.515171624440007,1.0,1
165.54240714478445,21.282244332528578,13.855565605694807,16.855565605694807,506.4399276389974,3314.294790912675,0.024288868788610387,42.44065446306894,81.84849633144928,139425.96673601592,1.102888687886104,7745.884818667552,135.40238905453378,7.284452484555846,16.85777375772208,3.9977918479727297,27.855565605694807,65.43330318291558,311.1532670024143,195.28666063658312,41.564488665057155,1
31.241684509711828,3.310421127427957,1.0,3.310421127427957,74.51663098057634,353.5144832354281,0.07844789436286022,12.828891148744924,27.783637046422648,4516.526199123649,0.11689578872572043,250.920420769778,24.91352605400215,0.0,4.328158455709678,0.0,12.931263382283872,14.155210563713979,46.13747323543225,28.379157745144084,5.310421127427957,1
38.753946281337186,4.0725560803820535,1.0,3.80441706028654,106.34069510047756,549.1056168685536,0.08,12.616435197741737,43.53810786606648,6928.470547529574,0.18,384.911290495543,30.826502361719243,2.9274439196179465,3.0,0.0,12.927443919617946,23.0,60.58674881914038,45.753946281337186,7.145112160764107,1
22.255272176137918,3.843618195596552,1.0,3.687236391193104,88.34572706605172,446.8126077914147,0.11312763608806896,8.681065473835174,51.94620658695261,3860.687602848862,0.14625527217613793,214.47773148149474,14.440399696875854,0.7819090220172398,4.720199848437927,0.0,10.843618195596552,22.407436239631032,52.625527217613794,35.72019984843793,6.687236391193104,1
28.909834895752546,7.559268870210952,5.265448117018252,5.0,127.55926887021096,691.5453990722428,0.05,20.118865094553023,34.370668396637974,13913.367286546634,0.22853089623403652,772.9649967237668,22.881462259578097,0.0,4.0283726361744465,0.0,18.0,24.85308962340365,72.0,55.55926887021095,14.118537740421903,1
51.209490030518886,4.953499413559935,1.0,4.953499413559935,105.6514829932381,535.8903831858065,0.09860498240679805,10.028787633115895,54.039402336425226,5337.073649955658,0.17720996481359608,296.5014947220394,45.302491203399015,0.0,1.0465005864400654,0.0,12.0,21.58149472203941,69.88398592543842,35.767497067799674,7.953499413559935,1
70.31051959302044,6.760601119601168,1.7606011196011686,6.140901679401753,198.04240447840468,1128.1896487582235,0.06380300559800585,15.42436393282393,73.12295491602991,17406.29121718956,0.37619699440199417,967.0178453994199,58.268115114615775,2.7606011196011684,4.619699440199415,0.0,15.098497200997079,37.09849720099708,120.95759552159532,77.08480895680935,11.901502799002921,1
3.1239856949336136,1.0,1.0,1.0,3.561992847466807,6.576476754267122,0.8145423603359538,1.2809964237334035,5.075955851530748,8.82444814413435,0.0,0.4904170674613908,1.1239856949336136,0.0,0.0,0.0,2.561992847466807,1.0,2.561992847466807,1.0,1.0,1
59.42144313251186,7.729602237508471,1.0,7.075522685010165,188.7734319449695,1070.8596195491734,0.06,16.39706679930454,66.0540387814651,17455.56788627349,0.35924477314989833,969.7556303043315,51.459204475016946,2.0,3.9622386574949173,0.0,16.654079552498306,34.503034182477975,121.92447731498983,66.84895462997967,13.805124922518637,1
30.15189521097359,1.945568563292077,1.0,1.945568563292077,94.85950388817659,477.9794084945821,0.12424052394513206,8.363821629199338,60.5611281859789,3864.5801888456185,0.16108862873415847,214.6972327136455,22.206326647681514,0.945568563292077,3.630379042194718,0.0,9.630379042194718,22.902536225734334,56.21772574683169,38.6417781413449,2.891137126584154,1
16.0,1.7718577261816213,1.0,1.7718577261816213,43.0,188.10972361890595,0.17543715452363243,5.621639510007438,33.65456140112583,1054.9998755307831,0.06,58.610246576458856,13.228142273818378,0.0,1.0,0.0,7.543715452363243,13.315573178544863,23.087430904726485,19.912569095273515,2.5437154523632426,1
10.827150778474907,1.0,1.0,1.0,22.25927383228764,77.52736361650577,0.30864246107625465,3.2582675730670867,24.054636734505284,251.75322447281133,0.03,13.982833482654442,6.086424610762546,0.9135753892374535,1.827150778474907,0.0,5.0,6.172849221525093,14.25927383228764,8.0,1.0,1
31.420705855868313,1.7632156906886145,1.0,1.7632156906886145,87.31717657652675,421.04784623013245,0.12816078453443075,8.00663057207967,55.65373820412664,3261.2977762399796,0.13816078453443073,181.17961336409965,20.289647072065844,2.604627402425239,1.710352927934156,0.0,9.763215690688615,18.39537259757476,58.73788243239506,28.579294144131687,2.526431381377229,1
5.7324487318380895,1.0,1.0,1.0,12.19734619551427,32.12044148706464,0.3139469239102854,3.2006634511214327,10.207384795119314,102.00595416868374,0.01,5.666887817040477,3.73244873183809,0.0,0.0,0.0,4.2675512681619105,2.0,9.19734619551427,3.0,1.0,1
88.32351182783006,11.193282334905696,2.644961751179273,10.193282334905696,231.2309944693389,1314.651320940739,0.03451679416273576,26.353055525412802,52.11890926238178,33844.34248983312,0.4377519124410364,1880.2415365430418,75.96847357900933,4.258397081367879,6.096641167452848,0.0,18.83824408608497,32.71007649764145,138.48732964622593,92.74366482311297,21.386564669811392,1
153.6638467109366,20.848106123197724,6.639941042667932,15.488047165865655,450.4571555637085,2922.496645864256,0.028720117914664136,31.480400579374088,95.27947888857915,90752.40825327416,0.9754431836959316,5041.801343031734,127.69621224639545,6.303787753604555,16.895917459735106,0.0,22.63994104266793,66.90437732692524,267.03236553545884,183.4247900282497,39.824200454929034,1
83.1786438571794,15.057084914256482,11.821356142820601,15.057084914256482,204.94291508574352,1116.0414509195673,0.0611786438571794,16.299133586281037,68.5605780780394,18181.335448055645,0.3723572877143588,1010.078112161377,75.0,2.35359315715382,2.88213561428206,0.0,12.0,31.589321928589698,119.23572877143587,85.70718631430763,29.114169828512964,1
94.39376648694268,13.39344784656359,5.573791386254366,12.39344784656359,306.7379138625437,1887.2571205171485,0.03,31.560795121151116,60.39320308539034,59304.034411205415,0.6314758277250874,3294.669334337567,77.24618371443394,5.541030619072324,5.967239232817958,0.6065521534364084,25.24586507405486,45.96723923281796,190.3279263121995,116.40998755034416,29.032760767182044,1
31.229528236468738,6.20492137274479,3.344263249355654,5.377052997422617,137.2623179845357,758.3424714125339,0.04172131624677827,24.109178218924004,31.867220729858122,18158.87220770942,0.2520492137274479,1008.8256782060789,25.196738488401778,0.6885264987113087,3.344263249355654,0.0,24.106552128543903,22.827868375322172,90.50821198969047,46.75410599484523,11.40984274548958,1
12.212286984472291,1.0,1.0,1.0,42.06143492236146,189.37419338205711,0.12212286984472291,8.279221536148818,23.01936045959799,1562.6842713028357,0.062122869844722914,86.81552284521794,9.787713015527709,0.42457396894458266,0.0,0.0,11.0,11.636860953416875,24.636860953416875,17.424573968944582,1.0,1
23.12212723235864,4.502298214113088,3.2534473211696318,3.0,56.49770178588691,249.5144907238159,0.10624425446471729,9.436382147311502,26.453781946520063,2354.0861238737375,0.08,130.78263283946353,18.370978125302095,0.0,1.624425446471728,0.0,10.624425446471728,10.751149107056545,37.24425446471728,19.25344732116963,8.004596428226176,1
39.549669818344164,3.988962262590186,1.0,3.494481131295093,108.20971701078646,527.2649831397642,0.05505518868704907,18.175716977698407,29.96181180472819,9413.042812185242,0.17527594343524536,522.9443075689892,33.549669818344164,1.505518868704907,2.494481131295093,0.0,14.966886787770559,15.0,71.17660379855703,37.033113212229445,6.977924525180372,1
77.40697437107094,6.0408983192364865,2.9591016807635135,6.020449159618243,295.68924496313855,1786.6509761417697,0.08938652521145271,11.031508184558243,163.28674366862487,19608.72268380873,0.5950922016916216,1089.3707046560407,70.26383025374325,1.0408983192364862,1.163593276945945,0.0,12.1431441173277,53.7137117653446,198.15957563435813,97.52966932878041,10.102245798091214,1
1.289930144759634,1.0,1.0,1.0,1.0,0.855034927620183,0.855034927620183,0.855034927620183,0.855034927620183,0.855034927620183,0.855034927620183,0.855034927620183,1.0,0.855034927620183,0.855034927620183,0.855034927620183,1.0,0.855034927620183,1.0,0.855034927620183,1.0,1
16.473598452039965,2.45031145510223,2.45031145510223,2.45031145510223,47.420795356119896,207.64787327905844,0.13748442724488852,7.785654055714682,31.61435833450588,1501.0454634487205,0.07099377089795542,83.39155439008198,12.19875417959108,0.0,1.0,0.0,9.90062291020446,10.473598452039967,31.67235263163105,15.748442724488852,3.900622910204459,1
42.22023246338028,3.808809298535211,1.0,3.6176185970704218,88.36737667216902,419.9603975110005,0.07617618597070422,13.110348479595494,32.747865522076054,5435.037014592848,0.14235237194140843,301.9496951207555,33.79380456777464,1.8088092985352109,4.2352371941408435,0.0,12.0,14.852855791211265,56.51452088095774,31.852855791211265,6.617618597070422,1
12.720894158655831,1.0,1.0,1.0,25.676526210664697,99.30232315507357,0.4033826310533235,2.4763215826267357,40.16614266591078,245.5377898897585,0.03338263105332348,13.641535666477695,9.706104842658787,0.3382631053323484,0.0,0.0,4.661736894667651,10.02957863199409,14.632158262673562,11.044367947991136,1.0,1
150.53041005301444,26.38260251325361,16.85219246023917,18.0,479.7128703711011,3145.5650274533973,0.02,46.998769378362724,66.84024745376034,148284.1297071585,1.0506082010602888,8238.00844023731,119.71287037110106,2.308698743373195,25.508840938540175,0.0,30.073903769880413,63.98691633614846,279.75212136265566,199.9607490084454,51.76520502650722,1
34.52964012261277,4.894071975477446,1.0,4.894071975477446,100.48299234331576,496.47611899042886,0.050529640122612775,18.60434896628149,26.77332326198559,9220.895340510076,0.1621185604904511,512.2701789971992,27.582604134874046,0.10592802452255401,2.0,0.0,14.841107963216169,15.947035987738722,60.48299234331576,40.0,8.788143950954892,1
9.457013510964147,1.9673561777882753,1.0,1.0,31.48965733317587,132.1899898968388,0.18457013510964146,5.519696197359156,24.59826417106732,722.7091533657162,0.04097931466635174,40.1537330409102,6.293794399905524,0.0,0.06528764442344959,0.0,7.934712355576551,10.359082044328973,17.228506755482073,14.261150577693797,2.9347123555765506,1
13.084922778826364,1.0,1.0,1.0,26.915077221173636,108.20404177580302,0.32267938223061093,3.0786966410209327,35.25054494101923,333.01717545332184,0.04,18.501916448393956,4.549046332704181,0.0,0.8169845557652728,0.0,5.633969111530545,11.084922778826364,14.915077221173636,12.0,1.0,1
26.15424612208253,4.0,1.0,4.0,80.82371871761997,416.9077244253918,0.07977964839702496,11.849715284406235,35.25566225429608,4933.6176080655305,0.1393389451910749,274.0892993174404,24.132210961785024,0.0,0.022035160297504186,0.0,14.933894519107488,20.801683557322463,47.911859358809984,32.911859358809984,7.0,1
43.16002411898934,3.839975881010661,2.1199678413475476,3.5599839206737736,118.04025726921962,577.2987629640295,0.05720008039663113,16.811976684976973,34.713286908758256,9650.0443412837,0.1916002411898934,536.1120188932083,35.480072356968016,1.4400160793262262,3.959943722358208,0.0,14.519927643031982,16.399959801684435,79.16022511056717,38.880032158652455,6.679951762021322,1
43.29628185162644,5.671959735481938,4.253969801611452,3.835979867740969,141.96824158710837,810.7292091994512,0.055820100661295155,17.820319534159346,46.62565058342947,14257.488292387212,0.2707407046290661,792.0819451102537,30.730150991942736,1.7460301983885471,5.328040264518062,0.0,18.582010066129516,33.730150991942736,78.98412079355418,62.98412079355419,10.343919470963876,1
85.13216588210155,10.82231950982487,1.5330414705253863,10.644639019649743,172.42144392140102,943.9842988000631,0.04088840245087565,22.765483642679424,41.63103255474149,21444.964779055903,0.31533041470525386,1191.385981768683,65.53304147052539,10.088840245087564,7.154923186138337,0.17768049017512877,18.26652073526269,26.332603676313465,107.35536098035026,65.06608294105077,20.64463901964974,1
59.418770527885215,5.0,1.0,2.6324917888459147,157.4873768326887,871.6407845020431,0.06632491788845915,15.11134903667149,58.635627040931766,13067.946591253862,0.28897475366537745,725.9990460806561,41.846213049806614,7.153786950193383,6.367508211154085,0.0,15.051262316731128,31.26498357769183,94.6411637828821,62.846213049806614,9.0,1
